ID	C_A.ACA	C_A.ACC	C_A.ACG	C_A.ACT	C_A.CCA	C_A.CCC	C_A.CCG	C_A.CCT	C_A.GCA	C_A.GCC	C_A.GCG	C_A.GCT	C_A.TCA	C_A.TCC	C_A.TCG	C_A.TCT	C_G.ACA	C_G.ACC	C_G.ACG	C_G.ACT	C_G.CCA	C_G.CCC	C_G.CCG	C_G.CCT	C_G.GCA	C_G.GCC	C_G.GCG	C_G.GCT	C_G.TCA	C_G.TCC	C_G.TCG	C_G.TCT	C_T.ACA	C_T.ACC	C_T.ACG	C_T.ACT	C_T.CCA	C_T.CCC	C_T.CCG	C_T.CCT	C_T.GCA	C_T.GCC	C_T.GCG	C_T.GCT	C_T.TCA	C_T.TCC	C_T.TCG	C_T.TCT	T_A.ATA	T_A.ATC	T_A.ATG	T_A.ATT	T_A.CTA	T_A.CTC	T_A.CTG	T_A.CTT	T_A.GTA	T_A.GTC	T_A.GTG	T_A.GTT	T_A.TTA	T_A.TTC	T_A.TTG	T_A.TTT	T_C.ATA	T_C.ATC	T_C.ATG	T_C.ATT	T_C.CTA	T_C.CTC	T_C.CTG	T_C.CTT	T_C.GTA	T_C.GTC	T_C.GTG	T_C.GTT	T_C.TTA	T_C.TTC	T_C.TTG	T_C.TTT	T_G.ATA	T_G.ATC	T_G.ATG	T_G.ATT	T_G.CTA	T_G.CTC	T_G.CTG	T_G.CTT	T_G.GTA	T_G.GTC	T_G.GTG	T_G.GTT	T_G.TTA	T_G.TTC	T_G.TTG	T_G.TTT
TCGA-GF-A3OT-06A-23D-A23B-08	3	1	0	0	4	1	0	2	0	1	0	0	1	7	1	0	1	1	0	1	0	2	0	0	0	0	0	0	1	2	1	2	3	21	3	3	56	89	31	61	1	17	5	7	60	145	86	50	1	3	1	2	0	0	1	0	0	2	1	2	2	0	0	3	0	0	0	2	0	0	2	2	0	1	1	7	3	3	3	2	0	1	2	0	0	0	4	1	0	1	2	0	2	1	2	1
TCGA-GF-A4EO-06A-12D-A24R-08	0	1	0	0	2	0	1	3	1	0	0	1	2	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	8	3	3	39	33	10	22	0	7	2	4	26	68	30	25	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	1	0	0	2	0	0	1	3	1	3	1	1	1	0	0	1	1	2	0	0	1	1	0	0	2	0	0	1
TCGA-GF-A6C8-06A-12D-A30X-08	2	1	1	0	2	1	0	0	1	0	0	0	3	1	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	1	1	0	0	17	3	9	34	52	20	30	1	13	1	11	42	109	57	32	1	1	1	1	1	1	0	1	0	0	2	1	0	2	0	1	0	0	0	0	1	3	1	4	1	1	2	8	2	1	2	0	0	0	0	0	0	0	2	0	1	0	1	0	2	0	1	2
TCGA-GF-A6C9-06A-11D-A30X-08	1	5	0	3	6	2	4	4	1	0	0	3	5	3	2	3	0	2	4	2	0	4	3	2	1	0	0	1	2	3	2	2	6	74	3	31	248	308	93	251	4	86	10	70	418	975	491	272	2	3	4	6	2	5	3	11	3	1	2	6	4	2	0	15	6	1	2	4	9	5	3	13	5	3	4	37	16	4	6	3	3	5	5	4	0	4	8	4	0	0	5	2	0	3	2	9
TCGA-GF-A769-01A-32D-A32N-08	2	2	0	1	1	2	1	0	1	0	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	3	1	18	23	11	13	2	2	1	8	16	38	22	13	0	0	1	0	0	0	1	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
TCGA-GH-A9DA-01A-21D-A37N-09	1	0	0	0	0	1	0	2	1	1	1	1	1	2	2	1	0	0	0	0	0	0	0	1	0	1	0	0	17	2	2	14	1	2	1	0	1	1	6	1	1	0	5	1	14	4	4	11	0	2	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-GI-A2C8-01A-11D-A16D-09	5	2	0	1	3	1	2	2	2	1	1	3	3	4	0	1	1	2	0	0	0	2	3	3	1	2	0	3	4	3	0	6	5	1	6	0	2	2	6	2	3	2	9	0	6	2	2	0	1	1	0	0	1	1	1	2	1	1	1	1	2	1	1	0	1	0	1	1	0	0	3	0	0	2	0	1	0	2	0	1	0	0	1	0	0	0	1	0	0	0	3	1	0	0	0	1
TCGA-GJ-A3OU-01A-31D-A382-10	0	0	0	0	0	0	2	1	0	1	1	0	2	2	1	1	0	0	0	1	2	0	1	0	1	1	0	2	1	1	0	1	0	1	3	1	1	1	2	3	4	3	3	1	1	2	1	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	2	2	1	0	1	0	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	2
TCGA-GJ-A6C0-01A-12D-A30V-10	0	1	2	0	4	2	2	1	2	7	2	0	2	2	0	0	0	2	2	0	0	0	1	4	0	0	2	2	0	2	2	0	5	15	7	3	8	12	7	4	13	22	4	4	9	6	1	6	0	0	2	0	1	4	0	0	1	0	1	0	0	2	0	0	4	0	2	0	6	4	1	0	2	3	2	0	3	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	1	2	0
TCGA-GJ-A9DB-01A-11D-A36X-10	0	1	1	2	2	0	4	2	0	2	2	0	0	4	1	2	0	1	0	1	0	1	0	4	0	1	1	1	1	2	0	1	2	2	5	1	5	3	3	6	5	3	1	2	5	2	3	3	1	0	1	2	0	0	3	2	0	0	0	0	0	0	0	0	2	1	3	1	2	0	3	0	1	1	1	0	0	1	1	0	0	0	1	3	0	0	0	1	0	0	1	0	0	0	0	2
TCGA-GK-A6C7-01A-11D-A33K-10	4	2	0	3	2	4	2	4	4	2	2	0	5	6	8	4	0	2	0	0	2	0	0	1	0	0	0	2	2	4	2	2	2	2	2	4	6	4	2	6	12	4	16	4	4	16	6	2	2	0	0	0	0	2	0	2	2	0	0	2	4	0	0	0	0	2	2	4	0	4	2	2	4	2	2	4	0	2	0	2	0	0	2	0	0	0	0	2	2	0	0	4	4	0	0	2
TCGA-GL-6846-01A-11D-1961-08	2	2	0	2	52	51	93	50	2	2	0	2	10	10	4	20	0	0	2	0	0	0	0	4	0	0	0	0	0	2	0	4	0	4	8	0	4	2	4	4	2	2	8	4	4	2	0	6	0	2	0	2	4	0	2	2	0	4	0	0	0	0	0	2	2	2	0	0	2	0	12	4	0	4	4	2	2	0	0	0	0	0	2	0	0	0	0	2	0	0	0	1	0	2	0	2
TCGA-GL-7773-01A-11D-2136-08	0	4	2	1	3	4	3	2	3	1	0	0	5	6	1	6	1	0	1	3	2	0	0	4	0	1	0	0	1	1	0	2	2	0	2	4	5	2	2	4	2	0	0	3	3	0	2	0	1	2	3	2	2	1	0	1	0	4	1	0	0	1	2	1	1	2	3	3	2	1	3	2	2	0	0	0	2	1	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	1	2
TCGA-GL-7966-01A-11D-2201-08	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	0	0	0	0	1	0	2	0	4	1	0	2	4	2	4	8	0	2	4	0	0	0	0	0	2	0	0	0	0	2	0	0	0	2	2	0	0	2	0	0	2	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
TCGA-GL-8500-01A-11D-2396-08	2	4	0	2	0	2	0	4	2	0	2	0	0	4	0	2	0	0	0	0	2	2	2	2	2	4	2	2	6	4	0	4	0	0	2	2	0	6	2	8	4	2	2	6	8	0	2	0	4	2	4	0	2	4	0	0	0	2	2	0	0	0	0	2	8	2	3	0	2	8	6	0	0	2	0	2	0	2	2	8	0	4	0	0	0	0	2	0	0	0	3	0	0	0	0	0
TCGA-GL-A4EM-01A-11D-A25F-10	1	1	1	0	2	2	0	1	0	2	1	1	2	0	1	1	0	2	1	1	0	0	2	2	0	2	0	0	0	1	1	0	0	0	0	1	0	1	1	1	2	1	0	1	2	2	1	1	0	1	1	1	1	1	2	0	0	1	1	1	0	1	1	0	1	1	0	0	4	0	0	1	1	1	0	0	0	0	0	1	0	0	2	1	1	0	0	0	0	0	0	1	1	0	0	0
TCGA-GL-A59R-01A-11D-A26P-10	2	2	4	2	4	0	3	4	2	4	4	2	2	0	2	4	2	6	0	2	0	0	2	0	4	0	2	0	4	0	2	4	0	0	2	10	2	4	2	2	4	2	4	0	12	6	6	4	2	3	0	2	0	2	3	0	6	0	0	0	0	0	0	0	0	2	2	4	0	2	4	2	0	0	6	0	4	4	0	0	0	0	2	4	0	0	2	0	0	0	5	2	0	2	0	0
TCGA-GL-A59T-01A-21D-A28G-10	2	2	0	0	4	2	0	2	2	5	1	0	0	4	0	0	0	0	0	2	1	4	1	0	0	2	0	2	0	0	0	0	0	4	2	4	4	4	3	12	4	4	2	8	6	2	10	4	0	0	2	0	2	4	2	0	0	0	4	2	0	2	0	0	2	2	14	0	0	10	4	1	0	2	2	0	2	2	1	0	0	0	4	2	0	0	0	2	0	0	0	0	2	2	2	0
TCGA-GL-A9DC-01A-11D-A36X-10	1	3	0	0	1	4	0	3	0	0	0	3	1	1	0	0	1	0	0	0	0	2	0	1	2	1	0	5	1	2	0	2	1	5	4	3	2	0	2	3	1	6	2	4	1	4	0	2	1	1	0	0	1	4	0	3	1	1	1	1	1	1	1	0	3	2	4	1	0	0	5	2	0	0	1	0	0	0	1	1	1	0	0	0	0	2	0	1	0	1	1	0	0	2	1	1
TCGA-GL-A9DD-01A-11D-A36X-10	2	4	2	0	4	0	4	4	6	2	0	0	6	0	2	2	1	2	2	2	0	2	4	4	0	0	0	2	0	2	0	0	2	2	2	6	0	5	2	6	0	4	4	4	4	2	0	2	4	2	0	4	0	6	2	6	0	2	0	2	0	6	0	4	6	2	2	6	4	0	4	6	4	0	2	2	0	0	2	0	0	0	4	6	0	4	0	4	0	0	0	0	2	0	4	0
TCGA-GL-A9DE-01A-11D-A36X-10	2	0	0	0	8	2	4	2	3	4	0	0	2	4	4	3	0	6	0	4	6	2	0	6	2	2	2	2	4	0	0	2	10	0	10	6	2	4	12	6	4	8	4	6	12	2	0	4	2	0	0	2	2	2	4	0	2	2	0	0	0	2	2	2	4	0	4	8	4	4	4	0	0	4	2	6	0	0	0	5	2	0	0	4	0	0	2	2	0	2	0	2	0	2	0	2
TCGA-GM-A2D9-01A-11D-A18P-09	1	2	0	0	0	2	0	1	1	0	0	0	25	9	2	9	0	3	0	1	1	1	0	0	0	0	0	1	70	19	6	72	3	0	8	1	7	2	12	3	7	5	3	2	150	45	36	88	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
TCGA-GM-A2DA-01A-11D-A18P-09	0	2	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	4	1	1	7	0	0	0	3	0	1	2	1	1	2	0	4	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-GM-A2DB-01A-31D-A19Y-09	2	2	3	2	2	3	0	2	4	2	0	1	1	4	0	4	1	0	0	0	1	0	0	2	0	0	0	0	3	3	0	2	1	2	9	0	3	2	5	1	2	1	4	0	2	3	4	4	0	1	0	2	2	0	3	0	0	1	1	2	0	0	0	2	2	0	1	2	0	1	1	0	0	2	0	0	0	4	1	1	2	1	0	1	0	0	0	1	1	0	0	1	1	0	0	0
TCGA-GM-A2DC-01A-11D-A18P-09	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	1	7	1	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
TCGA-GM-A2DD-01A-11D-A17W-09	0	0	2	1	0	0	1	2	0	0	3	2	1	1	0	2	0	0	0	0	0	0	2	1	0	1	0	1	0	2	0	2	2	0	2	2	0	2	3	1	0	3	4	2	2	2	3	0	1	1	2	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	2	1	0	1	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1
TCGA-GM-A2DF-01A-11D-A17W-09	0	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	2	1	1	2	1	0	5	0	0	1	4	4	1	1	4	0	1	2	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
TCGA-GM-A2DH-01A-11D-A17W-09	3	1	1	2	3	0	3	1	3	3	1	2	7	1	2	4	1	2	0	3	2	4	2	1	1	2	0	2	22	6	2	25	3	3	5	2	2	1	3	9	3	4	4	1	21	4	8	7	0	4	0	0	1	3	1	0	1	0	2	1	0	0	0	1	0	1	0	0	1	0	2	1	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	3	1	0
TCGA-GM-A2DI-01A-31D-A18P-09	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	14	2	0	3	0	4	0	1	0	0	0	1	0	21	9	10	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TCGA-GM-A2DK-01A-21D-A17W-09	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	2	0	0	0	4	0	1	1	0	0	2	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
TCGA-GM-A2DL-01A-11D-A18P-09	1	2	1	1	0	1	0	1	1	0	1	0	3	3	0	2	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	3	0	1	0	3	0	1	1	2	0	4	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1
TCGA-GM-A2DM-01A-11D-A17W-09	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-GM-A2DN-01A-11D-A17W-09	0	0	0	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	1	0	1	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-GM-A2DO-01A-11D-A19Y-09	0	1	0	0	0	2	0	0	0	0	1	0	4	2	0	2	1	0	0	0	1	1	0	1	0	0	0	0	22	4	5	31	2	1	2	3	3	1	4	2	3	0	2	0	43	8	23	30	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0
TCGA-GM-A3NW-01A-21D-A228-09	1	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	2	0	1	1	0	0	0	0	0	0	0	0	12	6	0	8	0	0	5	0	2	0	4	0	2	0	6	1	10	7	5	8	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0
TCGA-GM-A3XL-01A-11D-A22X-09	2	1	1	0	1	0	1	0	1	0	0	0	3	0	0	1	2	2	2	2	1	1	2	2	1	2	0	1	9	5	1	9	2	0	2	1	3	2	4	1	3	1	3	1	6	2	4	4	0	0	3	0	0	1	2	0	1	0	0	0	0	2	0	0	0	0	3	5	0	2	3	0	0	1	1	2	1	1	0	0	0	0	0	0	0	2	3	0	0	0	3	0	1	0	1	0
TCGA-GM-A4E0-01A-12D-A25Q-09	0	1	0	1	2	1	0	2	1	0	1	0	1	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	1	2	0	1	0	3	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-GM-A5PV-01A-11D-A28B-09	0	1	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	3	0	0	1	0	1	0	0	0	1	1	1	2	0	0	0	1	3	1	0	1	1	0	0	0	1	0	4	2	3	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	2	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TCGA-GM-A5PX-01A-12D-A28B-09	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	2	1	0	1	0	3	1	0	0	2	3	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	2	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
TCGA-GN-A262-06A-11D-A196-08	1	0	0	1	249	159	213	169	4	5	0	7	42	22	37	51	0	0	0	0	0	1	4	3	0	1	1	0	0	0	0	1	2	14	1	2	30	70	22	43	1	13	2	5	26	99	41	35	1	0	0	1	1	0	1	1	0	0	2	0	2	2	1	3	0	0	0	2	0	2	0	2	0	0	1	6	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	2	1	0	1	0
TCGA-GN-A263-01A-11D-A196-08	0	0	0	0	30	34	43	26	1	0	0	0	4	8	2	3	1	0	0	1	1	0	0	0	0	0	1	0	1	2	0	1	0	13	3	4	38	70	20	54	1	14	0	6	61	136	62	34	0	1	1	2	0	0	0	3	0	0	1	0	0	2	0	0	0	0	0	0	2	1	0	3	0	0	1	4	2	0	2	1	0	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0
TCGA-GN-A264-06A-11D-A196-08	0	1	0	1	47	30	44	36	2	2	0	3	11	6	10	8	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	1	1	0	1	2	2	1	1	2	0	5	2	4	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1
TCGA-GN-A265-06A-21D-A197-08	2	0	0	1	310	186	291	216	1	2	4	9	27	28	32	51	1	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	6	0	3	25	28	6	31	0	5	2	7	11	68	32	18	0	0	0	1	1	0	0	1	1	0	1	1	0	2	0	1	2	0	0	1	2	1	3	4	0	0	1	3	1	2	4	1	0	2	0	0	0	0	0	1	0	0	0	0	1	1	0	1
TCGA-GN-A266-06A-11D-A197-08	5	4	1	3	18	34	28	37	4	4	2	3	10	22	1	11	0	1	3	2	0	4	2	3	0	4	3	1	2	8	3	12	3	112	3	37	348	460	176	389	2	97	6	78	617	1266	665	373	2	4	3	16	2	15	3	11	2	0	3	6	5	10	12	25	2	1	3	4	5	8	8	22	3	0	2	23	5	8	9	17	1	1	1	2	2	9	2	5	1	1	3	1	2	7	4	8
TCGA-GN-A267-06A-21D-A196-08	1	0	1	0	9	9	9	9	1	1	0	1	0	1	2	2	1	0	0	0	0	1	0	1	1	0	0	0	1	2	0	2	4	19	3	5	32	61	29	50	1	13	6	4	43	115	51	57	0	1	0	2	0	1	0	0	0	2	0	2	2	3	2	2	0	2	0	2	1	5	1	3	0	0	0	2	0	2	2	2	1	0	0	1	1	2	1	2	0	0	2	0	0	1	0	0
TCGA-GN-A268-06A-11D-A196-08	1	1	0	0	19	8	15	7	1	0	0	0	5	7	0	6	0	0	2	0	1	0	0	2	0	0	1	0	1	1	1	0	0	14	1	1	28	44	19	20	3	12	3	6	50	98	45	24	0	1	0	2	0	0	3	1	0	1	1	0	1	0	1	0	0	0	1	0	2	1	1	2	0	1	2	7	3	0	2	1	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0
TCGA-GN-A269-01A-11D-A19A-08	1	3	0	0	2	4	3	3	1	1	0	0	1	1	0	3	1	0	0	0	0	3	0	0	0	2	1	0	0	2	1	0	4	26	2	8	70	88	21	86	0	24	1	16	90	233	94	81	1	1	1	0	0	0	1	4	1	1	4	0	1	1	2	1	3	0	3	3	2	0	0	5	2	0	2	6	9	0	2	3	0	0	0	0	0	1	0	2	0	0	3	2	1	1	2	4
TCGA-GN-A26A-06A-11D-A19A-08	0	1	0	0	49	41	33	52	0	1	1	0	22	8	12	13	0	0	1	1	2	0	0	0	0	0	2	0	0	0	0	1	3	15	3	3	32	62	19	34	1	8	1	11	28	98	40	32	1	0	0	2	1	1	1	1	0	0	1	0	1	1	0	0	2	2	0	1	0	1	0	1	0	0	2	2	1	2	0	0	1	0	1	2	0	0	0	0	0	0	0	3	0	0	1	1
TCGA-GN-A26C-01A-11D-A19A-08	5	4	1	8	534	190	351	260	2	4	5	11	44	24	24	35	0	2	0	1	4	2	2	3	1	1	0	3	1	1	1	6	1	70	3	9	171	217	82	193	5	61	1	46	264	609	294	181	3	1	0	8	0	4	5	5	1	0	1	6	1	8	5	8	2	2	4	2	1	2	4	9	0	0	2	8	0	3	3	7	0	2	0	0	2	2	1	2	1	2	4	0	0	0	1	4
TCGA-GN-A26D-06A-11D-A19A-08	3	1	1	0	245	115	220	179	2	2	1	1	37	33	20	33	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	2	2	1	5	1	2	0	1	0	0	2	0	1	0	6	3	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TCGA-GN-A4U3-06A-11D-A32N-08	1	0	1	0	3	1	0	1	0	1	0	0	0	2	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	7	3	5	28	49	13	40	0	5	4	5	32	92	51	46	0	1	0	2	0	1	1	0	0	0	2	0	1	1	1	4	0	2	1	1	0	0	2	2	0	0	2	5	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-GN-A4U4-06A-11D-A32N-08	0	0	0	0	1	2	1	5	0	1	0	1	0	3	0	1	1	1	1	0	0	0	2	0	0	0	0	0	1	0	0	4	3	12	2	7	69	89	28	77	3	25	1	19	83	231	102	66	3	2	0	0	0	0	0	1	1	0	2	1	2	1	0	2	1	3	4	0	0	3	3	6	0	1	3	8	2	2	1	3	0	1	1	0	0	1	1	0	0	3	3	0	0	0	0	1
TCGA-GN-A4U5-01A-11D-A32N-08	0	1	0	0	0	2	1	2	0	1	0	0	0	2	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	2	1	1	0	16	4	3	33	55	24	42	0	9	1	6	21	108	35	24	0	1	1	1	0	0	2	0	0	1	1	0	0	2	1	1	0	1	0	1	0	0	2	2	0	0	0	1	1	0	2	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0
TCGA-GN-A4U7-06A-21D-A32N-08	0	0	1	0	3	1	0	2	0	0	0	2	2	0	0	1	0	0	0	0	0	0	3	0	0	2	0	1	0	0	0	0	0	5	1	2	27	24	20	36	0	9	4	7	28	57	26	29	0	2	0	2	0	0	0	2	0	0	2	0	2	1	0	3	0	0	1	1	0	1	2	2	1	1	0	2	0	2	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0
TCGA-GN-A4U8-06A-11D-A32N-08	0	2	0	1	3	1	3	1	1	0	0	0	2	1	0	2	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	1	2	18	4	4	29	59	20	47	2	10	1	8	62	134	49	29	2	2	0	1	0	1	0	1	0	0	2	0	1	0	0	0	1	0	2	1	2	1	0	2	0	2	0	3	2	1	2	1	0	1	1	0	0	0	1	2	0	0	0	0	0	0	1	0
TCGA-GN-A4U9-06A-11D-A32N-08	1	0	2	0	0	1	1	3	2	0	0	1	0	0	1	1	0	2	0	0	0	0	0	0	1	1	0	1	0	0	0	0	2	0	5	0	0	2	1	0	3	1	7	0	3	2	3	0	0	0	0	0	0	0	1	1	0	2	0	1	0	0	0	0	2	0	1	0	1	1	1	3	1	1	1	2	0	1	1	0	0	0	0	0	0	1	0	4	0	1	0	0	0	0	2	1
TCGA-GN-A8LK-06A-11D-A372-08	1	4	2	1	8	3	1	4	1	5	0	1	7	12	2	9	0	2	4	3	2	1	7	1	1	0	1	2	1	2	5	5	6	62	6	26	175	316	92	177	2	72	12	34	231	645	280	178	7	2	2	10	0	4	1	2	5	0	4	3	6	4	3	7	2	4	7	4	11	7	10	16	3	1	3	25	10	4	6	6	1	3	1	2	1	3	7	5	1	0	4	2	1	1	1	2
TCGA-GN-A8LL-06A-21D-A372-08	1	0	0	1	2	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	1	0	1	2	0	1	0	0	0	0	0	1	4	1	3	1	1	3	2	3	1	2	3	1	4	2	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	1	1	2	1	0	0	0	1	0	2	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0
TCGA-GN-A8LN-01A-11D-A372-08	0	0	0	0	3	1	2	2	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	6	0	14	2	4	25	34	6	17	2	5	4	4	33	74	51	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	1	0	0	0	0	5	0	0	1	1	0	1	0	0	0	0	1	2	0	0	1	2	0	1	0	0
TCGA-GN-A9SD-06A-11D-A401-08	3	0	1	1	3	0	2	2	1	2	1	0	1	1	0	0	0	0	0	0	0	4	0	1	0	0	0	1	0	0	0	0	0	3	2	3	13	19	8	13	1	3	0	1	22	36	20	6	0	0	0	0	0	2	1	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
TCGA-GR-A4D4-01A-11D-A31X-10	1	1	1	0	1	0	0	1	1	1	1	1	3	1	0	4	2	0	1	1	0	0	0	1	0	2	0	3	4	0	0	4	2	4	1	2	2	0	7	2	1	3	9	2	2	1	1	2	0	2	2	2	0	1	1	1	2	2	0	1	3	0	2	2	0	0	0	1	0	1	1	0	4	1	2	1	0	0	0	1	1	0	1	1	0	0	0	3	0	1	2	0	4	1	1	3
